Ecoregion,Park,Point transect name,Point transect identification,Elevation (m),Year,Month,Day,Temperature (Celcius),Sky condition,Wind speed (km/h),Common_Name,Scientific_Name,Number of Birds Detected from 0-3:20 (minutes),Number of Birds Detected from 3:20-6:40 (minutes),Number of Birds Detected from 6:40-10:00 (minutes),Behaviour,Easting coordinate,Northing coordinate
Écorégion,Parc,Nom du point-transect,Identification du point-transect,Élévation (m),Anneé,Mois,Jour,Température (Celcius),Condition du ciel,Vitesse du vent (km/h),Nom commun,Nom scientifique,Nombre d’oiseaux observés entre 0 et 3 min 20 (minutes),Nombre d’oiseaux observés entre 3 min 20 et 6 min 40 (minutes),Nombre d’oiseaux observés entre 6 min 40 et 10 min (minutes),Comportement,Abscisse,Ordonnée
Lower Subalpine,GNP,Highway,17,1661,2012,7,2,1.5,overcast,2,VARIED THRUSH,Ixoreus naevius,1,1,1,Singing,451655,5676131
Lower Subalpine,GNP,Highway,17,1661,2014,7,1,19,clear,0,CHIPPING SPARROW,Spizella passerina,1,1,0,Singing,451655,5676131
Lower Subalpine,GNP,Highway,17,1661,2014,7,1,19,clear,0,HERMIT THRUSH,Catharus guttatus,1,0,1,Singing,451655,5676131
Lower Subalpine,GNP,Highway,17,1661,2014,7,1,19,clear,0,PINE SISKIN,Carduelis pinus,1,2,1,Calling,451655,5676131
Lower Subalpine,GNP,Highway,17,1661,2014,7,1,19,clear,0,RED SQUIRREL,Tamiasciurus hudsonicus,1,1,1,Calling,451655,5676131
Lower Subalpine,GNP,Highway,17,1661,2014,7,1,19,clear,0,VARIED THRUSH,Ixoreus naevius,1,0,1,Singing,451655,5676131
Lower Subalpine,GNP,Highway,17,1661,2016,6,16,5.2,Clear,0,HERMIT THRUSH,Catharus guttatus,1,1,1,Singing,451655,5676131
Lower Subalpine,GNP,Highway,17,1661,2016,6,16,5.2,Clear,0,RED SQUIRREL,Tamiasciurus hudsonicus,1,1,1,Calling,451655,5676131
Lower Subalpine,GNP,Highway,17,1661,2016,6,16,5.2,Clear,0,VARIED THRUSH,Ixoreus naevius,1,1,1,Singing,451655,5676131
Lower Subalpine,GNP,Highway,17,1661,2016,6,16,5.2,Clear,0,GRAY JAY,Perisoreus canadensis,1,0,0,Calling,451655,5676131
Lower Subalpine,GNP,Highway,17,1661,2016,6,16,5.2,Clear,0,GOLDEN-CROWNED KINGLET,Regulus satrapa,1,1,1,Singing,451655,5676131
Lower Subalpine,GNP,Highway,17,1661,2016,6,16,5.2,Clear,0,DARK-EYED JUNCO,Junco hyemalis,1,0,1,Singing,451655,5676131
Lower Subalpine,GNP,Highway,17,1661,2016,6,16,5.2,Clear,0,TOWNSEND'S WARBLER,Dendroica townsendi,1,1,1,Singing,451655,5676131
Lower Subalpine,GNP,Highway,17,1661,2016,6,16,5.2,Clear,0,HAIRY WOODPECKER,Picoides villosus,1,1,1,Calling,451655,5676131
Lower Subalpine,GNP,Highway,17,1661,2018,6,27,9.4,scattered,1.3,RED-BREASTED NUTHATCH,Sitta canadensis,2,1,1,Calling,451655,5676131
Lower Subalpine,GNP,Highway,17,1661,2018,6,27,9.4,scattered,1.3,YELLOW-RUMPED WARBLER,Dendroica coronata,1,1,1,Singing,451655,5676131
Lower Subalpine,GNP,Highway,17,1661,2018,6,27,9.4,scattered,1.3,WHITE-WINGED CROSSBILL,Loxia leucoptera,0,1,0,Calling,451655,5676131
Lower Subalpine,GNP,Highway,17,1661,2018,6,27,9.4,scattered,1.3,WILSON'S WARBLER,Wilsonia pusilla,0,1,0,Singing,451655,5676131
Lower Subalpine,GNP,Highway,17,1661,2018,6,27,9.4,scattered,1.3,VARIED THRUSH,Ixoreus naevius,2,3,3,Singing,451655,5676131
Lower Subalpine,GNP,Highway,17,1661,2018,6,27,9.4,scattered,1.3,VAUX'S SWIFT,Chaetura vauxi,0,0,1,Calling,451655,5676131
Lower Subalpine,GNP,Highway,17,1661,2018,6,27,9.4,scattered,1.3,TOWNSEND'S WARBLER,Dendroica townsendi,1,1,1,Singing,451655,5676131
Lower Subalpine,GNP,Highway,17,1661,2018,6,27,9.4,scattered,1.3,RED SQUIRREL,Tamiasciurus hudsonicus,0,0,1,Calling,451655,5676131
Lower Subalpine,GNP,Highway,17,1661,2018,6,27,9.4,scattered,1.3,PINE SISKIN,Carduelis pinus,1,1,1,Calling,451655,5676131
Lower Subalpine,GNP,Highway,17,1661,2018,6,27,9.4,scattered,1.3,HERMIT THRUSH,Catharus guttatus,1,2,0,Singing,451655,5676131
Lower Subalpine,GNP,Highway,17,1661,2018,6,27,9.4,scattered,1.3,HAIRY WOODPECKER,Picoides villosus,0,0,1,Calling,451655,5676131
Lower Subalpine,GNP,Highway,17,1661,2018,6,27,9.4,scattered,1.3,GOLDEN-CROWNED KINGLET,Regulus satrapa,1,1,2,Singing,451655,5676131
Lower Subalpine,GNP,Highway,17,1661,2018,6,27,9.4,scattered,1.3,FOX SPARROW,Passerella iliaca,1,0,0,Singing,451655,5676131
Lower Subalpine,GNP,Highway,17,1661,2018,6,27,9.4,scattered,1.3,DARK-EYED JUNCO,Junco hyemalis,1,1,1,Singing,451655,5676131
Lower Subalpine,GNP,Highway,17,1661,2018,6,27,9.4,scattered,1.3,RUFOUS HUMMINGBIRD,Selasphorus rufus,0,1,0,Flying,451655,5676131
Lower Subalpine,GNP,Highway,17,1661,2019,7,3,8.8,Clear,0,PINE SISKIN,Carduelis pinus,2,3,2,Calling,451655,5676131
Lower Subalpine,GNP,Highway,17,1661,2019,7,3,8.8,Clear,0,RED CROSSBILL,Loxia curvirostra,0,1,1,Calling,451655,5676131
Lower Subalpine,GNP,Highway,17,1661,2019,7,3,8.8,Clear,0,RED SQUIRREL,Tamiasciurus hudsonicus,1,0,1,Calling,451655,5676131
Lower Subalpine,GNP,Highway,17,1661,2019,7,3,8.8,Clear,0,YELLOW-RUMPED WARBLER,Dendroica coronata,1,1,2,Singing,451655,5676131
Lower Subalpine,GNP,Highway,17,1661,2019,7,3,8.8,Clear,0,GOLDEN-CROWNED KINGLET,Regulus satrapa,1,1,0,Singing,451655,5676131
Lower Subalpine,GNP,Highway,17,1661,2019,7,3,8.8,Clear,0,DARK-EYED JUNCO,Junco hyemalis,0,1,0,Singing,451655,5676131
Lower Subalpine,GNP,Highway,17,1661,2019,7,3,8.8,Clear,0,CHIPPING SPARROW,Spizella passerina,0,1,0,Singing,451655,5676131
Lower Subalpine,GNP,Highway,17,1661,2019,7,3,8.8,Clear,0,HERMIT THRUSH,Catharus guttatus,2,3,3,Singing,451655,5676131
Lower Subalpine,GNP,Highway,17,1661,2019,7,3,8.8,Clear,0,VARIED THRUSH,Ixoreus naevius,2,0,0,Singing,451655,5676131
Lower Subalpine,GNP,Highway,17,1661,2020,6,29,6.9,Clear,2.7,HERMIT THRUSH,Catharus guttatus,2,2,1,Singing,451655,5676131
Lower Subalpine,GNP,Highway,17,1661,2020,6,29,6.9,Clear,2.7,BOREAL CHICKADEE,Parus hudsonicus,0,1,0,Calling,451655,5676131
Lower Subalpine,GNP,Highway,17,1661,2020,6,29,6.9,Clear,2.7,DARK-EYED JUNCO,Junco hyemalis,1,0,0,Singing,451655,5676131
Lower Subalpine,GNP,Highway,17,1661,2020,6,29,6.9,Clear,2.7,VARIED THRUSH,Ixoreus naevius,1,1,1,Singing,451655,5676131
Lower Subalpine,GNP,Highway,17,1661,2020,6,29,6.9,Clear,2.7,FOX SPARROW,Passerella iliaca,1,1,0,Singing,451655,5676131
Lower Subalpine,GNP,Highway,17,1661,2020,6,29,6.9,Clear,2.7,CHIPPING SPARROW,Spizella passerina,0,0,1,Singing,451655,5676131
Lower Subalpine,GNP,Highway,17,1661,2020,6,29,6.9,Clear,2.7,GOLDEN-CROWNED KINGLET,Regulus satrapa,1,1,1,Singing,451655,5676131
Lower Subalpine,GNP,Highway,17,1661,2020,6,29,6.9,Clear,2.7,RED SQUIRREL,Tamiasciurus hudsonicus,1,1,1,Calling,451655,5676131
Lower Subalpine,GNP,Highway,17,1661,2020,6,29,6.9,Clear,2.7,PINE GROSBEAK,Pinicola enucleator,1,0,0,Calling,451655,5676131
Lower Subalpine,GNP,Highway,17,1661,2020,6,29,6.9,Clear,2.7,RED-TAILED HAWK,Buteo jamaicensis,1,0,0,Calling,451655,5676131
Lower Subalpine,GNP,Highway,18,1784,2009,7,2,9.5,clear,,FOX SPARROW,Passerella iliaca,1,1,1,Singing,451365,5676392
Lower Subalpine,GNP,Highway,18,1784,2009,7,2,9.5,clear,,HERMIT THRUSH,Catharus guttatus,2,2,2,Singing,451365,5676392
Lower Subalpine,GNP,Highway,18,1784,2009,7,2,9.5,clear,,PINE SISKIN,Carduelis pinus,1,0,0,Singing,451365,5676392
Lower Subalpine,GNP,Highway,18,1784,2010,7,5,4,mostly cloudy,0,FOX SPARROW,Passerella iliaca,1,1,0,Singing,451365,5676392
Lower Subalpine,GNP,Highway,18,1784,2010,7,5,4,mostly cloudy,0,YELLOW-RUMPED WARBLER,Dendroica coronata,1,1,1,Singing,451365,5676392
Lower Subalpine,GNP,Highway,18,1784,2010,7,5,4,mostly cloudy,0,VARIED THRUSH,Ixoreus naevius,1,1,2,Singing,451365,5676392
Lower Subalpine,GNP,Highway,18,1784,2010,7,5,4,mostly cloudy,0,PINE SISKIN,Carduelis pinus,0,0,1,Calling,451365,5676392
Lower Subalpine,GNP,Highway,18,1784,2010,7,5,4,mostly cloudy,0,PINE GROSBEAK,Pinicola enucleator,0,1,0,Calling,451365,5676392
Lower Subalpine,GNP,Highway,18,1784,2010,7,5,4,mostly cloudy,0,HERMIT THRUSH,Catharus guttatus,1,1,1,Singing,451365,5676392
Lower Subalpine,GNP,Highway,18,1784,2010,7,5,4,mostly cloudy,0,CHIPPING SPARROW,Spizella passerina,2,2,1,Singing,451365,5676392
Lower Subalpine,GNP,Highway,18,1784,2010,7,5,4,mostly cloudy,0,MACGILLIVRAY'S WARBLER,Oporornis tolmiei,0,1,0,Singing,451365,5676392
Lower Subalpine,GNP,Highway,18,1784,2011,7,6,14.2,clear,1,PINE SISKIN,Carduelis pinus,0,0,2,Calling,451365,5676392
Lower Subalpine,GNP,Highway,18,1784,2011,7,6,14.2,clear,1,HERMIT THRUSH,Catharus guttatus,1,1,1,Singing,451365,5676392
Lower Subalpine,GNP,Highway,18,1784,2011,7,6,14.2,clear,1,YELLOW-RUMPED WARBLER,Dendroica coronata,1,1,1,Singing,451365,5676392
Lower Subalpine,GNP,Highway,18,1784,2011,7,6,14.2,clear,1,VARIED THRUSH,Ixoreus naevius,2,2,2,Singing,451365,5676392
Lower Subalpine,GNP,Highway,18,1784,2011,7,6,14.2,clear,1,AMERICAN ROBIN,Turdus migratorius,1,0,0,Singing,451365,5676392
Lower Subalpine,GNP,Highway,18,1784,2011,7,6,14.2,clear,1,DARK-EYED JUNCO,Junco hyemalis,1,1,1,Singing,451365,5676392
Lower Subalpine,GNP,Highway,18,1784,2011,7,6,14.2,clear,1,RED SQUIRREL,Tamiasciurus hudsonicus,1,1,2,Calling,451365,5676392
Lower Subalpine,GNP,Highway,18,1784,2011,7,6,14.2,clear,1,CLARK'S NUTCRACKER,Nucifraga columbiana,1,0,1,Calling,451365,5676392
Lower Subalpine,GNP,Highway,18,1784,2011,7,6,14.2,clear,1,CHIPPING SPARROW,Spizella passerina,1,0,0,Singing,451365,5676392
Lower Subalpine,GNP,Highway,18,1784,2011,7,6,14.2,clear,1,GOLDEN-CROWNED KINGLET,Regulus satrapa,1,1,1,Singing,451365,5676392
Lower Subalpine,GNP,Highway,18,1784,2012,7,2,2.5,overcast,2,VARIED THRUSH,Ixoreus naevius,1,1,1,Singing,451365,5676392
Lower Subalpine,GNP,Highway,18,1784,2012,7,2,2.5,overcast,2,YELLOW-RUMPED WARBLER,Dendroica coronata,1,0,1,Singing,451365,5676392
Lower Subalpine,GNP,Highway,18,1784,2012,7,2,2.5,overcast,2,RED SQUIRREL,Tamiasciurus hudsonicus,1,0,0,Calling,451365,5676392
Lower Subalpine,GNP,Highway,18,1784,2012,7,2,2.5,overcast,2,PINE SISKIN,Carduelis pinus,0,1,1,Calling,451365,5676392
Lower Subalpine,GNP,Highway,18,1784,2012,7,2,2.5,overcast,2,HERMIT THRUSH,Catharus guttatus,1,0,1,Singing,451365,5676392
Lower Subalpine,GNP,Highway,18,1784,2012,7,2,2.5,overcast,2,GOLDEN-CROWNED KINGLET,Regulus satrapa,0,0,1,Singing,451365,5676392
Lower Subalpine,GNP,Highway,18,1784,2012,7,2,2.5,overcast,2,DARK-EYED JUNCO,Junco hyemalis,0,1,1,Singing,451365,5676392
Lower Subalpine,GNP,Highway,18,1784,2014,7,1,16.2,clear,6.5,DARK-EYED JUNCO,Junco hyemalis,0,1,1,Singing,451365,5676392
Lower Subalpine,GNP,Highway,18,1784,2014,7,1,16.2,clear,6.5,HERMIT THRUSH,Catharus guttatus,1,0,0,Singing,451365,5676392
Lower Subalpine,GNP,Highway,18,1784,2014,7,1,16.2,clear,6.5,PINE SISKIN,Carduelis pinus,2,3,3,Singing,451365,5676392
Lower Subalpine,GNP,Highway,18,1784,2014,7,1,16.2,clear,6.5,VARIED THRUSH,Ixoreus naevius,1,2,1,Singing,451365,5676392
Lower Subalpine,GNP,Highway,18,1784,2014,7,1,16.2,clear,6.5,WHITE-WINGED CROSSBILL,Loxia leucoptera,1,0,0,Calling,451365,5676392
Lower Subalpine,GNP,Highway,18,1784,2014,7,1,16.2,clear,6.5,YELLOW-RUMPED WARBLER,Dendroica coronata,1,1,1,Singing,451365,5676392
Lower Subalpine,GNP,Highway,18,1784,2014,7,1,16.2,clear,6.5,CHIPPING SPARROW,Spizella passerina,0,2,1,Singing,451365,5676392
Lower Subalpine,GNP,Highway,18,1784,2016,6,16,2.5,Scattered,5.5,HERMIT THRUSH,Catharus guttatus,0,1,2,Singing,451365,5676392
Lower Subalpine,GNP,Highway,18,1784,2016,6,16,2.5,Scattered,5.5,PINE SISKIN,Carduelis pinus,1,1,0,Calling,451365,5676392
Lower Subalpine,GNP,Highway,18,1784,2016,6,16,2.5,Scattered,5.5,RED SQUIRREL,Tamiasciurus hudsonicus,0,1,0,Calling,451365,5676392
Lower Subalpine,GNP,Highway,18,1784,2016,6,16,2.5,Scattered,5.5,YELLOW-RUMPED WARBLER,Dendroica coronata,1,0,1,Singing,451365,5676392
Lower Subalpine,GNP,Highway,18,1784,2016,6,16,2.5,Scattered,5.5,CLARK'S NUTCRACKER,Nucifraga columbiana,0,1,1,Calling,451365,5676392
Lower Subalpine,GNP,Highway,18,1784,2016,6,16,2.5,Scattered,5.5,CHIPPING SPARROW,Spizella passerina,1,1,1,Singing,451365,5676392
Lower Subalpine,GNP,Highway,18,1784,2016,6,16,2.5,Scattered,5.5,AMERICAN ROBIN,Turdus migratorius,1,1,0,Singing,451365,5676392
Lower Subalpine,GNP,Highway,18,1784,2016,6,16,2.5,Scattered,5.5,VARIED THRUSH,Ixoreus naevius,1,1,1,Singing,451365,5676392
Lower Subalpine,GNP,Highway,18,1784,2016,6,16,2.5,Scattered,5.5,GOLDEN-CROWNED KINGLET,Regulus satrapa,0,0,1,Singing,451365,5676392
Lower Subalpine,GNP,Highway,18,1784,2018,6,27,7.6,scattered,1.5,RUBY-CROWNED KINGLET,Regulus calendula,1,1,1,Singing,451365,5676392
Lower Subalpine,GNP,Highway,18,1784,2018,6,27,7.6,scattered,1.5,YELLOW-RUMPED WARBLER,Dendroica coronata,2,1,1,Singing,451365,5676392
Lower Subalpine,GNP,Highway,18,1784,2018,6,27,7.6,scattered,1.5,VARIED THRUSH,Ixoreus naevius,0,2,2,Singing,451365,5676392
Lower Subalpine,GNP,Highway,18,1784,2018,6,27,7.6,scattered,1.5,RED SQUIRREL,Tamiasciurus hudsonicus,1,0,0,Calling,451365,5676392
Lower Subalpine,GNP,Highway,18,1784,2018,6,27,7.6,scattered,1.5,RED-BREASTED NUTHATCH,Sitta canadensis,1,0,0,Calling,451365,5676392
Lower Subalpine,GNP,Highway,18,1784,2018,6,27,7.6,scattered,1.5,PINE GROSBEAK,Pinicola enucleator,0,1,0,Singing,451365,5676392
Lower Subalpine,GNP,Highway,18,1784,2018,6,27,7.6,scattered,1.5,BLACKPOLL WARBLER,Dendroica striata,1,1,0,Singing,451365,5676392
Lower Subalpine,GNP,Highway,18,1784,2018,6,27,7.6,scattered,1.5,HERMIT THRUSH,Catharus guttatus,1,0,1,Singing,451365,5676392
Lower Subalpine,GNP,Highway,18,1784,2018,6,27,7.6,scattered,1.5,FOX SPARROW,Passerella iliaca,2,1,1,Singing,451365,5676392
Lower Subalpine,GNP,Highway,18,1784,2018,6,27,7.6,scattered,1.5,CHIPPING SPARROW,Spizella passerina,2,2,2,Singing,451365,5676392
Lower Subalpine,GNP,Highway,18,1784,2018,6,27,7.6,scattered,1.5,PINE SISKIN,Carduelis pinus,1,2,1,Singing,451365,5676392
Lower Subalpine,GNP,Highway,18,1784,2018,6,27,7.6,scattered,1.5,STELLER'S JAY,Cyanocitta stelleri,0,0,1,Calling,451365,5676392
Lower Subalpine,GNP,Highway,18,1784,2019,7,3,8.5,Clear,0,GOLDEN-CROWNED KINGLET,Regulus satrapa,0,1,1,Singing,451365,5676392
Lower Subalpine,GNP,Highway,18,1784,2019,7,3,8.5,Clear,0,VARIED THRUSH,Ixoreus naevius,1,1,0,Singing,451365,5676392
Lower Subalpine,GNP,Highway,18,1784,2019,7,3,8.5,Clear,0,RED CROSSBILL,Loxia curvirostra,2,2,0,Calling,451365,5676392
Lower Subalpine,GNP,Highway,18,1784,2019,7,3,8.5,Clear,0,RED-BREASTED NUTHATCH,Sitta canadensis,2,1,1,Calling,451365,5676392
Lower Subalpine,GNP,Highway,18,1784,2019,7,3,8.5,Clear,0,HERMIT THRUSH,Catharus guttatus,1,2,2,Singing,451365,5676392
Lower Subalpine,GNP,Highway,18,1784,2019,7,3,8.5,Clear,0,YELLOW-RUMPED WARBLER,Dendroica coronata,1,0,0,Singing,451365,5676392
Lower Subalpine,GNP,Highway,18,1784,2019,7,3,8.5,Clear,0,PINE SISKIN,Carduelis pinus,2,3,2,Calling,451365,5676392
Lower Subalpine,GNP,Highway,18,1784,2020,6,29,8.9,Clear,1.7,YELLOW-RUMPED WARBLER,Dendroica coronata,0,1,1,Singing,451365,5676392
Lower Subalpine,GNP,Highway,18,1784,2020,6,29,8.9,Clear,1.7,VARIED THRUSH,Ixoreus naevius,2,3,3,Singing,451365,5676392
Lower Subalpine,GNP,Highway,18,1784,2020,6,29,8.9,Clear,1.7,HERMIT THRUSH,Catharus guttatus,2,2,1,Singing,451365,5676392
Lower Subalpine,GNP,Highway,18,1784,2020,6,29,8.9,Clear,1.7,FOX SPARROW,Passerella iliaca,0,1,2,Singing,451365,5676392
Lower Subalpine,GNP,Highway,18,1784,2020,6,29,8.9,Clear,1.7,DARK-EYED JUNCO,Junco hyemalis,0,0,1,Calling,451365,5676392
Interior Cedar-hemlock,GNP,Highway,3,1024,2008,6,21,8,high overcast   but mostly sunny,0,RED SQUIRREL,Tamiasciurus hudsonicus,0,1,1,Calling,454731,5676974
Interior Cedar-hemlock,GNP,Highway,3,1024,2008,6,21,8,high overcast   but mostly sunny,0,WARBLING VIREO,Vireo gilvus,0,0,1,Singing,454731,5676974
Interior Cedar-hemlock,GNP,Highway,3,1024,2008,6,21,8,high overcast   but mostly sunny,0,TOWNSEND'S WARBLER,Dendroica townsendi,0,1,0,Singing,454731,5676974
Interior Cedar-hemlock,GNP,Highway,3,1024,2008,6,21,8,high overcast   but mostly sunny,0,AMERICAN ROBIN,Turdus migratorius,0,1,1,Calling,454731,5676974
Interior Cedar-hemlock,GNP,Highway,3,1024,2008,6,21,8,high overcast   but mostly sunny,0,CHESTNUT-BACKED CHICKADEE,Parus rufescens,0,1,1,Calling,454731,5676974
Interior Cedar-hemlock,GNP,Highway,3,1024,2008,6,21,8,high overcast   but mostly sunny,0,GOLDEN-CROWNED KINGLET,Regulus satrapa,2,1,1,Singing,454731,5676974
Interior Cedar-hemlock,GNP,Highway,3,1024,2009,7,3,6,clear,0,CHESTNUT-BACKED CHICKADEE,Parus rufescens,0,1,0,Calling,454731,5676974
Interior Cedar-hemlock,GNP,Highway,3,1024,2009,7,3,6,clear,0,GOLDEN-CROWNED KINGLET,Regulus satrapa,0,0,1,Singing,454731,5676974
Interior Cedar-hemlock,GNP,Highway,3,1024,2009,7,3,6,clear,0,MACGILLIVRAY'S WARBLER,Oporornis tolmiei,1,1,0,Singing,454731,5676974
Interior Cedar-hemlock,GNP,Highway,3,1024,2009,7,3,6,clear,0,RED SQUIRREL,Tamiasciurus hudsonicus,1,1,1,Calling,454731,5676974
Interior Cedar-hemlock,GNP,Highway,3,1024,2010,6,17,10.6,overcast,0,RED SQUIRREL,Tamiasciurus hudsonicus,1,1,1,Calling,454731,5676974
Interior Cedar-hemlock,GNP,Highway,3,1024,2010,6,17,10.6,overcast,0,WHITE-WINGED CROSSBILL,Loxia leucoptera,0,1,0,Calling,454731,5676974
Interior Cedar-hemlock,GNP,Highway,3,1024,2010,6,17,10.6,overcast,0,TOWNSEND'S WARBLER,Dendroica townsendi,0,0,1,Singing,454731,5676974
Interior Cedar-hemlock,GNP,Highway,3,1024,2010,6,17,10.6,overcast,0,GOLDEN-CROWNED KINGLET,Regulus satrapa,0,1,1,Singing,454731,5676974
Interior Cedar-hemlock,GNP,Highway,3,1024,2010,6,17,10.6,overcast,0,COMMON RAVEN,Corvus corax,0,1,0,Calling,454731,5676974
Interior Cedar-hemlock,GNP,Highway,3,1024,2010,6,17,10.6,overcast,0,VARIED THRUSH,Ixoreus naevius,2,1,1,Singing,454731,5676974
Interior Cedar-hemlock,GNP,Highway,3,1024,2011,7,2,7.7,75% cloud,0,AMERICAN ROBIN,Turdus migratorius,1,1,1,Singing,454731,5676974
Interior Cedar-hemlock,GNP,Highway,3,1024,2011,7,2,7.7,75% cloud,0,BROWN CREEPER,Certhia americana,0,0,1,Singing,454731,5676974
Interior Cedar-hemlock,GNP,Highway,3,1024,2011,7,2,7.7,75% cloud,0,GOLDEN-CROWNED KINGLET,Regulus satrapa,1,1,1,Singing,454731,5676974
Interior Cedar-hemlock,GNP,Highway,3,1024,2011,7,2,7.7,75% cloud,0,RED SQUIRREL,Tamiasciurus hudsonicus,1,2,1,Calling,454731,5676974
Interior Cedar-hemlock,GNP,Highway,3,1024,2011,7,2,7.7,75% cloud,0,VARIED THRUSH,Ixoreus naevius,0,1,0,Singing,454731,5676974
Interior Cedar-hemlock,GNP,Highway,3,1024,2012,6,15,7.2,overcast,0,VARIED THRUSH,Ixoreus naevius,1,1,0,Singing,454731,5676974
Interior Cedar-hemlock,GNP,Highway,3,1024,2012,6,15,7.2,overcast,0,TOWNSEND'S WARBLER,Dendroica townsendi,1,1,1,Singing,454731,5676974
Interior Cedar-hemlock,GNP,Highway,3,1024,2012,6,15,7.2,overcast,0,GOLDEN-CROWNED KINGLET,Regulus satrapa,2,2,1,Singing,454731,5676974
Interior Cedar-hemlock,GNP,Highway,3,1024,2012,6,15,7.2,overcast,0,AMERICAN ROBIN,Turdus migratorius,1,1,1,Singing,454731,5676974
Interior Cedar-hemlock,GNP,Highway,3,1024,2014,7,1,12.5,clear,0,DARK-EYED JUNCO,Junco hyemalis,1,0,0,Singing,454731,5676974
Interior Cedar-hemlock,GNP,Highway,3,1024,2014,7,1,12.5,clear,0,GOLDEN-CROWNED KINGLET,Regulus satrapa,2,2,2,Calling,454731,5676974
Interior Cedar-hemlock,GNP,Highway,3,1024,2014,7,1,12.5,clear,0,Pacific Wren,Troglodytes pacificus,1,1,0,Singing,454731,5676974
Interior Cedar-hemlock,GNP,Highway,3,1024,2014,7,1,12.5,clear,0,PINE SISKIN,Carduelis pinus,2,0,0,Calling,454731,5676974
Interior Cedar-hemlock,GNP,Highway,3,1024,2014,7,1,12.5,clear,0,RED SQUIRREL,Tamiasciurus hudsonicus,2,1,1,Calling,454731,5676974
Interior Cedar-hemlock,GNP,Highway,3,1024,2014,7,1,12.5,clear,0,VARIED THRUSH,Ixoreus naevius,1,1,1,Singing,454731,5676974
Interior Cedar-hemlock,GNP,Highway,3,1024,2014,7,1,12.5,clear,0,YELLOW-RUMPED WARBLER,Dendroica coronata,0,1,1,Singing,454731,5676974
Interior Cedar-hemlock,GNP,Highway,3,1024,2014,7,1,12.5,clear,0,CHESTNUT-BACKED CHICKADEE,Parus rufescens,1,0,0,Calling,454731,5676974
Interior Cedar-hemlock,GNP,Highway,3,1024,2016,6,21,13,Overcast,0,TOWNSEND'S WARBLER,Dendroica townsendi,0,1,0,Singing,454731,5676974
Interior Cedar-hemlock,GNP,Highway,3,1024,2016,6,21,13,Overcast,0,VARIED THRUSH,Ixoreus naevius,1,2,2,Singing,454731,5676974
Interior Cedar-hemlock,GNP,Highway,3,1024,2016,6,21,13,Overcast,0,CHESTNUT-BACKED CHICKADEE,Parus rufescens,1,0,0,Calling,454731,5676974
Interior Cedar-hemlock,GNP,Highway,3,1024,2016,6,21,13,Overcast,0,GOLDEN-CROWNED KINGLET,Regulus satrapa,1,1,1,Singing,454731,5676974
Interior Cedar-hemlock,GNP,Highway,3,1024,2016,6,21,13,Overcast,0,YELLOW-RUMPED WARBLER,Dendroica coronata,1,0,0,Singing,454731,5676974
Interior Cedar-hemlock,GNP,Highway,3,1024,2016,6,21,13,Overcast,0,RED SQUIRREL,Tamiasciurus hudsonicus,1,1,2,Calling,454731,5676974
Interior Cedar-hemlock,GNP,Highway,3,1024,2018,6,28,8.9,Scattered,0,Pacific Wren,Troglodytes pacificus,1,1,1,Singing,454731,5676974
Interior Cedar-hemlock,GNP,Highway,3,1024,2018,6,28,8.9,Scattered,0,VARIED THRUSH,Ixoreus naevius,2,2,2,Singing,454731,5676974
Interior Cedar-hemlock,GNP,Highway,3,1024,2018,6,28,8.9,Scattered,0,RED SQUIRREL,Tamiasciurus hudsonicus,0,1,1,Calling,454731,5676974
Interior Cedar-hemlock,GNP,Highway,3,1024,2018,6,28,8.9,Scattered,0,HERMIT THRUSH,Catharus guttatus,1,1,0,Singing,454731,5676974
Interior Cedar-hemlock,GNP,Highway,3,1024,2018,6,28,8.9,Scattered,0,GOLDEN-CROWNED KINGLET,Regulus satrapa,1,0,1,Singing,454731,5676974
Interior Cedar-hemlock,GNP,Highway,3,1024,2018,6,28,8.9,Scattered,0,AMERICAN ROBIN,Turdus migratorius,1,1,1,Singing,454731,5676974
Interior Cedar-hemlock,GNP,Highway,3,1024,2018,6,28,8.9,Scattered,0,SWAINSON'S THRUSH,Catharus ustulatus,0,0,1,Singing,454731,5676974
Interior Cedar-hemlock,GNP,Highway,3,1024,2019,6,26,12.8,Clear,0,PINE SISKIN,Carduelis pinus,2,2,1,Calling,454731,5676974
Interior Cedar-hemlock,GNP,Highway,3,1024,2019,6,26,12.8,Clear,0,VARIED THRUSH,Ixoreus naevius,3,3,3,Singing,454731,5676974
Interior Cedar-hemlock,GNP,Highway,3,1024,2019,6,26,12.8,Clear,0,RED SQUIRREL,Tamiasciurus hudsonicus,1,2,1,Calling,454731,5676974
Interior Cedar-hemlock,GNP,Highway,3,1024,2019,6,26,12.8,Clear,0,AMERICAN CROW,Corvus brachyrhynchos,2,0,1,Calling,454731,5676974
Interior Cedar-hemlock,GNP,Highway,3,1024,2019,6,26,12.8,Clear,0,RED CROSSBILL,Loxia curvirostra,1,0,0,Calling,454731,5676974
Interior Cedar-hemlock,GNP,Highway,3,1024,2019,6,26,12.8,Clear,0,MACGILLIVRAY'S WARBLER,Oporornis tolmiei,1,1,1,Singing,454731,5676974
Interior Cedar-hemlock,GNP,Highway,3,1024,2019,6,26,12.8,Clear,0,AMERICAN ROBIN,Turdus migratorius,1,0,0,Singing,454731,5676974
